,epidemic_id,date_range,pathogen,locations,country,hosts,source_reports
251,flu_00252,2010-12-09 to 2010-12-09,H5N1 subtype,Samukh District (admin level 1),Azerbaijan,Aves; Galliformes,2010_12_09_2
252,flu_00253,2015-06-26 to 2015-06-26,H5N1 subtype,Sohag Governorate (admin level 1),Egypt,Homo sapiens,2015_06_26_5
253,flu_00254,2015-11-18 to 2015-11-18,Influenza A virus,Oregon (admin level 1),United States of America,Aves; Metazoa; Galliformes,2015_12_16_1
254,flu_00255,2013-05-31 to 2013-05-31,Influenza A virus,County of Viborg and Nyslott (admin level 1),Swedish Empire,Aves; Anas; Ciconiidae; Galliformes,2013_06_07_2
255,flu_00256,2016-10-21 to 2016-10-21,H5N1 subtype,"Gwalior (admin level 2), Madhya Pradesh (admin level 1); South Delhi (admin level 2), Delhi (admin level 1); Delhi (admin level 1)",India,Aves; Ciconiidae,2016_10_21_2
256,flu_00257,2016-12-26 to 2017-02-07,H5N1 subtype,Odisha (admin level 1); Andaman and Nicobar Islands (admin level 1),India,Aves; Gallus gallus; Anas; Galliformes,2017_01_10_11; 2017_01_13_4
257,flu_00258,2014-12-06 to 2014-12-06,Influenza A virus,"Nanchang (admin level 2), Jiangxi (admin level 1)",People's Republic of China,Homo sapiens; Galliformes,2014_02_07_4
258,flu_00259,2016-09-09 to 2016-10-17,H5N6 subtype,People's Republic of China (country),People's Republic of China,Aves; Homo sapiens,2016_10_17_2; 2016_09_09_1
259,flu_00260,2014-07-25 to 2014-07-25,H5N8 subtype,"Hampyeong County (admin level 2), South Jeolla Province (admin level 1); Hampyeong (admin level 2), South Jeolla Province (admin level 1)",South Korea,Gallus gallus; Anas; Galliformes,2014_08_01_1
260,flu_00261,2006-12-06 to 2006-12-20,H5N1 subtype,Ca Mau (admin level 1); Bac Lieu (admin level 1),Vietnam,Aves; Gallus gallus; Anas; Galliformes,2006_12_22_2; 2007_01_08_3
261,flu_00262,2007-03-23 to 2007-03-23,H5N1 subtype,Punjab (admin level 1),Pakistan,Corvus; Gallus gallus,2007_03_23_2
262,flu_00263,2017-02-20 to 2017-02-20,H5N8 subtype,Catalonia (admin level 1),Spain,Ciconia ciconia; Anser; Aves; Galliformes,2017_03_03_1
263,flu_00264,2007-01-04 to 2007-02-07,H5N1 subtype,Kumamoto Prefecture (admin level 1),Japan,Aves; Gallus gallus; Anas; Galliformes,2007_03_23_1; 2007_02_07_2
264,flu_00265,2011-11-17 to 2011-11-17,H5N1 subtype,Battambang Province (admin level 1),Cambodia,Gallus gallus; Anser; Anas; Galliformes,2011_11_17_3
265,flu_00266,2010-05-17 to 2010-05-28,H5N1 subtype,"West Bank (admin level 1); Tulkarm Governorate (admin level 2), West Bank (admin level 1)",Israel,Aves; Gallus gallus; Galliformes,2010_05_28_6; 2010_05_17_4
266,flu_00267,2008-01-10 to 2008-01-10,H5N1 subtype,England (admin level 1),United Kingdom,Anas; Homo sapiens; Cygnus,2008_01_10_2
267,flu_00268,2009-03-04 to 2009-03-04,H7N6 subtype,Aichi Prefecture (admin level 1),Japan,Aves; Gallus gallus; Galliformes,2009_03_10_3
268,flu_00269,2014-01-02 to 2014-02-18,H5N1 subtype,Hubei (admin level 1),People's Republic of China,Aves; Gallus gallus; Galliformes,2014_02_19_8; 2014_01_09_2; 2014_01_22_3
269,flu_00270,2007-09-05 to 2007-09-05,H5N1 subtype,"Guangzhou (kapital sa lalawigan) (admin level 2), Guangdong (admin level 1)",People's Republic of China,Aves; Anas; Galliformes,2007_09_21_2
270,flu_00271,2015-12-18 to 2016-02-08,H5N8 subtype,Kaohsiung City (admin level 1),Taiwan,Aves; Gallus gallus; Anas; Galliformes,2016_01_08_5; 2015_12_18_4; 2016_02_08_6
271,flu_00272,2016-07-19 to 2016-07-19,H5N8 subtype,Kaohsiung City (admin level 1),Taiwan,Anser; Gallus gallus,2016_07_19_4
272,flu_00273,2011-08-14 to 2011-08-14,H5N1 subtype,Beni Suef Governorate (admin level 1),Egypt,Aves; Gallus gallus; Anas; Galliformes,2011_08_19_1
273,flu_00274,2009-12-3 to 2009-12-3,H1N1 subtype,Sicily (admin level 1),Italy,Sus scrofa,2010_01_20_7
274,flu_00275,2011-11-17 to 2011-11-17,H5N1 subtype,Maine (admin level 1),United States of America,Aves,2011_11_17_1
275,flu_00276,2016-04-20 to 2016-06-20,H5N2 subtype,Taichung (admin level 1); Taipei (admin level 1),Taiwan,Gallus gallus; Galliformes,2016_04_20_3; 2016_05_20_6; 2016_06_24_5
276,flu_00277,2008-04-08 to 2008-07-25,H5N1 subtype,"Primorsky Krai (admin level 1); Perm Krai (admin level 1); Republic of Crimea (admin level 1); Altai Krai (admin level 1); Ural Oblast (admin level 2), Russian Republic (admin level 1)",Russia,Aves; Gallus gallus; Anas; Galliformes,2008_06_02_1; 2008_07_25_2; 2008_04_18_2
277,flu_00278,2013-02-22 to 2013-02-22,H5N1 subtype,Neubrandenburg District (admin level 1),East Germany,Gallus gallus; Galliformes,2013_02_22_2
278,flu_00279,2008-09-11 to 2008-09-11,H5N1 subtype,Oslomej Municipality (admin level 1),Macedonia,Aves; Gallus gallus; Galliformes,2008_09_11_3
279,flu_00280,2016-11-15 to 2016-12-20,H5N6 subtype,Akita Prefecture (admin level 1),Japan,Aves; Cygnus atratus; Homo sapiens,2016_12_20_3; 2016_12_01_3
280,flu_00281,2013-07-15 to 2013-07-15,H7N7 subtype,Saint George Parish (admin level 1),Dominica,Aves; Homo sapiens; Galliformes,2013_07_15_2
281,flu_00282,2013-04-19 to 2013-04-26,H5N1 subtype,Cairo Governorate (admin level 1),Egypt,Gallus gallus; Anas; Homo sapiens; Galliformes,2013_04_19_3; 2014_02_19_9
282,flu_00283,2015-05-22 to 2015-07-08,H5N1 subtype,Istanbul Province (admin level 1),Turkey,Aves; Metazoa; Galliformes,2015_07_08_1; 2015_05_22_4
283,flu_00284,2014-12-29 to 2014-12-29,H5N6 subtype,"Quang Ngai (admin level 2), Quảng Ngãi (admin level 1); Vinh Long City (admin level 2), Vĩnh Long (admin level 1)",Vietnam,Galliformes,2014_12_29_7
284,flu_00285,2015-11-09 to 2015-11-09,H5N1 subtype,South Jeolla Province (admin level 1),South Korea,Aves,2015_11_09_3
285,flu_00286,2011-03-16 to 2011-03-29,H5N1 subtype,Sagaing Region (admin level 1),Myanmar,Gallus gallus; Galliformes,2011_03_29_6
286,flu_00287,2014-02-06 to 2014-02-06,H5N1 subtype,Odisha (admin level 1); Orissa (admin level 1),India,Corvus; Corvus splendens; Galliformes,2014_03_07_9
287,flu_00288,2013-03-01 to 2013-03-18,H5N1 subtype,"Odisha (admin level 1); Lakhimpurin piirikunta (admin level 2), Assam (admin level 1); distretto di Madhepura (admin level 2), Bihar (admin level 1); Purnia (admin level 2), Bihar (admin level 1); Khordha (admin level 2), Odisha (admin level 1); Ganjam (admin level 2), Odisha (admin level 1)",India,Aves; Gallus gallus; Galliformes,2013_03_01_1; 2013_03_18_2
288,flu_00289,2016-04-30 to 2016-04-30,H5N1 subtype,"Missouri (admin level 1); Jasper County (admin level 2), Illinois (admin level 1)",United States of America,Aves,2016_05_06_5
289,flu_00290,2007-08-11 to 2007-08-11,H5N1 subtype,Oslomej Municipality (admin level 1),Macedonia,Aves; Gallus gallus; Galliformes,2007_08_17_2
290,flu_00291,2014-08-29 to 2014-09-30,Influenza A virus,"Berks County (admin level 2), Pennsylvania (admin level 1)",United States of America,Aves; Anas; Homo sapiens,2014_09_30_1; 2014_08_29_2
291,flu_00292,2017-03-22 to 2017-03-22,H5N1 subtype,"Tây Ninh (admin level 2), Tay Ninh Province (admin level 1)",Vietnam,Aves; Galliformes,2017_03_22_13
292,flu_00293,2016-11-12 to 2016-11-12,H5N8 subtype,Åland Islands (admin level 1),Finland,Aves; Anas; Galliformes,2016_12_06_2
293,flu_00294,2008-01-04 to 2008-01-04,H5N1 subtype,"Dangbo (admin level 2), Ouémé Department (admin level 1)",Benin,Gallus gallus; Anas,2008_01_04_4
294,flu_00295,2017-05-22 to 2017-05-22,H5N5 subtype,Netherlands (country),Netherlands,Aves; Anser; Homo sapiens,2017_05_30_1; 2017_06_06_1
295,flu_00296,2015-04-02 to 2015-04-02,Influenza A virus,Gaza Strip (admin level 1),State of Palestine,Aves; Homo sapiens; Galliformes,2015_04_03_7
296,flu_00297,2010-11-16 to 2010-11-22,H5N1 subtype,"Nam Dinh (admin level 2), Nam Định (admin level 1)",Vietnam,Aves; Anas; Galliformes,2010_12_03_4
297,flu_00298,2017-11-22 to 2017-11-22,H7N9 subtype,Jiangsu (admin level 1); Fujian (admin level 1); Zhejiang (admin level 1),People's Republic of China,Homo sapiens; Galliformes,2017_01_10_21
298,flu_00299,2016-01-11 to 2016-01-11,H5N1 subtype,Scotland (admin level 1),United Kingdom,Aves; Gallus gallus; Galliformes,2016_01_15_4
299,flu_00300,2015-04-03 to 2015-04-03,H5N6 subtype,Jiangsu (admin level 1),People's Republic of China,Aves; Anser,2015_04_03_5
300,flu_00301,2016-05-10 to 2016-05-10,H5N1 subtype,"distretto di Chhouk (admin level 2), Kampot Province (admin level 1); Kampot Province (admin level 1)",Cambodia,Gallus gallus; Homo sapiens,2016_05_20_5
301,flu_00302,2011-05-26 to 2011-05-26,H5N8 subtype,"Gochang (admin level 2), North Jeolla Province (admin level 1)",South Korea,Aves; Galliformes,2014_01_22_4
302,flu_00303,2017-03-08 to 2017-03-22,H7N9 subtype,"Giles County (admin level 2), Virginia (admin level 1); Tennessee (admin level 1)",United States of America,Aves; Gallus gallus; Homo sapiens; Galliformes,2017_03_22_11; 2017_03_08_13; 2017_03_22_10
303,flu_00304,2015-01-16 to 2015-01-16,H5N8 subtype,"Fujian Province, Republic of China (admin level 1)",Taiwan,Anser; Homo sapiens; Galliformes; Aves; Anas; Gallus gallus,2015_01_16_3
304,flu_00305,2007-05-30 to 2007-05-30,H5N1 subtype,Zamfara State (admin level 1),Nigeria,Aves; Anas; Galliformes,2007_05_30_4
305,flu_00306,2016-04-13 to 2016-04-13,H5N9 subtype,Veliko Tarnovo Province (admin level 1),Bulgaria,Gallus gallus; Anas; Homo sapiens; Galliformes,2016_04_26_2
306,flu_00307,2011-04-14 to 2011-04-14,H5N1 subtype,Sükhbaatar Province (admin level 1),Mongolia,Aves; Cygnus cygnus,2011_04_28_1
307,flu_00308,2012-06-29 to 2012-07-03,Influenza A virus,"Karawang (admin level 2), West Java Province (admin level 1)",Indonesia,Gallus gallus; Homo sapiens,2012_07_24_4
308,flu_00309,2015-04-01 to 2015-04-01,H5N1 subtype,"Sanguié (admin level 2), Centre-Ouest Region (admin level 1); Kadiogo (admin level 2), Centre Region, Burkina Faso (admin level 1)",Burkina Faso,Galliformes,2015_04_03_4
309,flu_00310,2014-10-24 to 2014-10-24,H5N6 subtype,Heilongjiang (admin level 1),People's Republic of China,Aves; Gallus gallus; Anas; Galliformes,2014_11_03_7
310,flu_00311,2015-11-13 to 2015-11-13,H5N2 subtype,Emilia-Romagna (admin level 1),Italy,Aves; Anas,2015_11_13_1
311,flu_00312,2009-12-11 to 2009-12-11,H9N2 subtype,Hong Kong (admin level 1),People's Republic of China,Homo sapiens,2010_01_12_7
312,flu_00313,2017-01-05 to 2017-01-18,Influenza A virus,Chile (country),Chile,Aves; Phasianidae,2017_01_10_9; 2017_01_23_7
313,flu_00314,2015-03-02 to 2015-03-02,H5N1 subtype,Sagaing Region (admin level 1),Myanmar,Gallus gallus,2015_03_02_5
314,flu_00315,2008-07-25 to 2008-07-25,H5N1 subtype,"Republic of Crimea (admin level 1); Azov-Black Sea Krai (admin level 2), Russian Soviet Federative Socialist Republic (admin level 1)",Ukraine,Aves,2008_07_25_2
315,flu_00316,2017-01-10 to 2017-01-10,Influenza A virus,Stara Zagora Province (admin level 1),Bulgaria,Aves,2017_01_10_8
316,flu_00317,2015-03-25 to 2015-03-30,H5N1 subtype,Tulcea County (admin level 1),Romania,Aves; Pelecanidae,2015_04_03_1
317,flu_00318,2016-04-20 to 2016-04-20,H7N3 subtype,Jalisco (admin level 1); Veracruz (admin level 1); Puebla (admin level 1),Mexico,Gallus gallus; Pavo cristatus,2016_04_20_1
318,flu_00319,2016-01-15 to 2016-01-15,H5N2 subtype,"Haute-Garonne (admin level 2), Languedoc-Roussillon-Midi-Pyrénées (admin level 1)",France,Gallus gallus; Anas; Galliformes,2016_01_15_2
319,flu_00320,2012-03-19 to 2012-03-25,H5N1 subtype,Giza Governorate (admin level 1),Egypt,Phasianidae; Homo sapiens; Galliformes,2012_04_12_5
320,flu_00321,2011-10-18 to 2011-10-18,H5N1 subtype,Mazandaran Province (admin level 1),Iran,Aves; Galliformes,2011_10_18_2
321,flu_00322,2017-01-23 to 2017-03-08,Influenza A virus,"Masaka (admin level 2), Central Region (admin level 1); Budaka (admin level 2), Eastern Region (admin level 1)",Uganda,Aves; Gallus gallus; Anas,2017_01_23_5; 2017_03_08_4
322,flu_00323,2015-11-13 to 2015-11-13,Influenza A virus,Eastern Cape (admin level 1),South Africa,Aves,2015_11_13_2
323,flu_00324,2016-12-27 to 2017-01-05,H5N8 subtype,New Taipei City (admin level 1),Taiwan,Gallus gallus,2017_01_10_19
324,flu_00325,2010-03-08 to 2010-03-08,H5N1 subtype,"Onderbanken (admin level 2), Limburg (admin level 1)",Netherlands,Aves; Gallus gallus; Homo sapiens; Galliformes,2010_03_26_2
325,flu_00326,2008-11-07 to 2008-11-07,H5N1 subtype,Pangasinan (admin level 1),Philippines,Aves,2008_11_07_1
326,flu_00327,2006-12-10 to 2006-12-10,H5N1 subtype,Anhui Province (admin level 1),China,Gallus gallus; Homo sapiens; Galliformes,2007_01_18_4
327,flu_00328,2013-04-19 to 2013-04-19,H5N1 subtype,"England (admin level 1); Suffolk County (admin level 2), Massachusetts (admin level 1)",United States of America,Aves; Galliformes,2013_04_19_2
328,flu_00329,2017-05-12 to 2017-05-12,H5N8 subtype,Friuli–Venezia Giulia (admin level 1),Italy,Aves,2017_05_12_3
329,flu_00330,2007-09-28 to 2007-09-28,H5N1 subtype,"Taphan Hin (admin level 2), Phichit (admin level 1)",Thailand,Gallus gallus; Galliformes,2007_09_28_4
330,flu_00331,2011-03-29 to 2011-03-29,H5N1 subtype,Tasmania (admin level 1),Australia,Gallus gallus; Anas; Galliformes,2011_03_29_2
331,flu_00332,2014-10-24 to 2014-10-24,H5N2 subtype,"Suihua (admin level 2), Heilongjiang (admin level 1)",People's Republic of China,Aves; Gallus gallus; Anas,2014_11_03_5
332,flu_00333,2016-01-08 to 2016-01-11,Influenza A virus,Taichung (admin level 1),Taiwan,Passeridae,2016_01_15_1
